STATION,NAME,DATE,AWND,PRCP,SNOW,SNWD,TMAX,TMIN,WSFG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11,WT13,WT14,WT16,WT18,WT21,WV01
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-22,11.18,0.04,0,0,71,63,25.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-23,8.05,0,0,0,67,63,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-24,9.62,0.17,0,0,77,65,25.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-25,11.41,0,0,0,82,65,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-26,11.63,0,0,0,73,61,23.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-27,12.53,0.02,0,0,73,63,25.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-28,11.18,0.93,0,0,80,70,31.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-29,8.95,0,0,0,91,70,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-06-30,6.93,0,0,0,88,70,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-01,6.71,0,0,0,94,73,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-02,6.93,0,0,0,91,74,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-03,6.49,0.01,0,0,86,74,17,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-04,6.71,0,0,0,86,75,15,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-05,12.75,0,0,0,86,75,33.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-06,13.2,0.11,0,0,84,69,36.9,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-07,10.07,0,0,0,75,61,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-08,6.71,0,0,0,78,59,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-09,11.41,0,0,0,83,64,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-10,9.62,0,0,0,89,67,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-11,10.07,0,0,0,88,70,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-12,7.16,0,0,0,83,68,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-13,9.84,0,0,0,81,65,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-14,12.08,0.28,0,0,85,67,40.9,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-15,9.17,0.6,0,0,82,69,21,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-16,11.18,0,0,0,87,73,30,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-17,10.51,0.68,0,0,83,71,33.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-18,12.75,0,0,0,87,68,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-19,8.72,0,0,0,81,66,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-20,8.5,0,0,0,80,66,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-21,14.32,0.58,0,0,77,66,36,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-22,19.01,0.93,0,0,78,71,44.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-23,16.78,0.07,0,0,79,73,33.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-24,17.22,0,0,0,83,74,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-25,15.66,0.3,0,0,81,72,32,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-26,10.96,0,0,0,85,72,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-27,7.61,1.17,0,0,86,69,40,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-28,6.71,0,0,0,85,71,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-29,11.41,0,0,0,83,71,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-30,6.04,0.02,0,0,81,69,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-07-31,7.83,0,0,0,79,67,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-01,15.43,0.02,0,0,84,75,35.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-02,14.32,0.02,0,0,85,76,34,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-03,11.18,0.05,0,0,84,73,30,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-04,10.96,0.17,0,0,86,73,25.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-05,7.83,0,0,0,88,73,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-06,10.74,0,0,0,89,75,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-07,12.3,0.74,0,0,85,72,33.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-08,9.62,0.01,0,0,85,73,23.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-09,9.62,0.3,0,0,90,74,27.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-10,8.28,0,0,0,86,69,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-11,7.61,0.33,0,0,79,70,25.9,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-12,6.49,1.84,0,0,83,71,30,1,1,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-13,9.17,0.6,0,0,77,71,21.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-14,9.62,0.14,0,0,82,70,23.9,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-15,11.41,0,0,0,89,71,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-16,9.4,0,0,0,89,74,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-17,11.41,0.03,0,0,85,74,31.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-18,10.29,0.14,0,0,86,71,28,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-19,11.41,0.02,0,0,73,67,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-20,7.16,0,0,0,74,67,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-21,10.07,0,0,0,76,64,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-22,13.2,0.26,0,0,86,71,30,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-23,11.18,0.01,0,0,80,66,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-24,6.49,0,0,0,81,62,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-25,6.49,0,0,0,79,64,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-26,11.41,0,0,0,81,66,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-27,8.72,0,0,0,87,73,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-28,10.29,0,0,0,90,76,23.9,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-29,9.84,0,0,0,92,73,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-30,10.51,0,0,0,92,77,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-08-31,13.65,0,0,0,77,71,25.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-01,8.72,0.01,0,0,77,68,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-02,7.38,0,0,0,80,64,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-03,9.84,0,0,0,84,75,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-04,6.49,0,0,0,93,76,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-05,8.28,0,0,0,87,74,17,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-06,10.51,0.69,0,0,89,73,32,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-07,8.95,0,0,0,77,70,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-08,12.08,0.04,0,0,72,62,25.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-09,12.53,0.44,0,0,63,56,23.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-10,14.54,1.25,0,0,65,56,34,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-11,4.03,0.27,0,0,76,64,11,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-12,3.8,0.04,0,0,79,71,14.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-13,9.17,0.11,0,0,78,69,18.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-14,9.17,0,0,0,78,67,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-15,5.37,0,0,0,79,65,15,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-16,5.37,0,0,0,80,64,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-17,8.95,0,0,0,79,65,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-18,12.3,0.67,0,0,81,70,30,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-19,9.84,0,0,0,84,67,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-20,6.93,0,0,0,73,64,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-21,14.76,0,0,0,73,67,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-22,12.75,0,0,0,75,63,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-23,6.04,0.04,0,0,69,61,13,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-24,13.42,0,0,0,71,57,33.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-25,14.99,0.81,0,0,73,58,35.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-26,13.42,0.36,0,0,79,64,27.1,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-27,12.75,0,0,0,75,61,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-28,10.51,1.26,0,0,65,56,31.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-29,7.61,0,0,0,76,58,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-09-30,7.61,0,0,0,70,54,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-01,10.74,0,0,0,75,63,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-02,12.75,0.33,0,0,77,65,40,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-03,8.72,0,0,0,78,63,23,,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-04,7.38,0.04,0,0,75,59,21.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-05,10.51,0,0,0,71,61,27.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-06,9.62,0,0,0,69,63,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-07,7.61,0,0,0,80,69,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-08,10.51,0,0,0,71,64,23,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-09,6.71,0,0,0,74,67,17,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-10,8.05,0,0,0,77,66,19.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-11,10.96,1.03,0,0,76,67,38,1,,1,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-12,18.34,0.77,0,0,70,51,44.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-13,8.5,0.05,0,0,58,48,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-14,6.71,0,0,0,59,46,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-15,12.53,0.07,0,0,68,52,38,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-16,16.11,0.01,0,0,62,47,36,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-17,18.57,0,0,0,63,47,38,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-18,15.21,0,0,0,52,41,36,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-19,13.87,0,0,0,60,41,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-20,14.09,0.08,0,0,63,52,27.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-21,19.69,0.01,0,0,53,40,42.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-22,11.18,0,0,0,52,39,23.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-23,11.86,0,0,0,63,47,36,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-24,17,0,0,0,56,44,35.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-25,13.42,0,0,0,53,40,30,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-26,5.59,0.03,0,0,49,36,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-27,20.58,0.84,0,0,58,43,42.9,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-28,11.86,0.05,0,0,54,46,,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-29,15.88,0.01,0,0,58,47,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-30,12.3,0,0,0,57,43,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-10-31,9.62,0,0,0,63,38,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-01,10.51,0,0,0,66,51,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-02,20.58,0.06,0,0,66,62,36.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-03,17.9,0.24,0,0,64,49,45,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-04,6.93,0,0,0,57,43,18.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-05,12.53,0.27,0,0,55,44,27.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-06,8.5,0.49,0,0,61,50,33.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-07,14.99,0,0,0,63,50,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-08,10.51,0,0,0,58,43,28,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-09,10.51,0.86,0,0,52,39,27.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-10,18.12,0.01,0,0,51,35,40,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-11,9.84,0,0,0,47,34,23.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-12,3.8,0.04,0,0,49,30,14.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-13,14.09,1.16,0,0,58,43,33.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-14,17,0,0,0,44,32,36,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-15,15.21,0.89,4.8,0,37,31,44.1,1,1,,1,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-16,20.8,0.16,0,1.2,47,35,45,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-17,14.32,0,0,0,50,38,25.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-18,6.26,0,0,0,44,39,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-19,4.47,0,0,0,52,38,14.1,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-20,10.74,0.01,0,0,49,38,33.1,1,,,,,,,1,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-21,18.57,0,0,0,46,27,38,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-22,19.01,0,0,0,29,18,36.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-23,8.28,0,0,0,32,15,19,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-24,8.5,1.2,0,0,51,27,35.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-25,12.3,1.22,0,0,56,45,46.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-26,12.3,1.17,0,0,52,40,34,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-27,20.13,0,0,0,48,37,36.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-28,20.8,0,0,0,42,36,40,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-29,19.01,0,0,0,48,38,40.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-11-30,4.25,0.02,0,0,42,35,14.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-01,5.59,0.06,0,0,46,34,17,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-02,8.05,0.87,0,0,55,44,21.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-03,14.09,0,0,0,56,46,31.1,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-04,16.33,0,0,0,46,30,31.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-05,8.05,0,0,0,36,26,19.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-06,14.76,0,0,0,40,30,32,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-07,15.21,0,0,0,40,26,36,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-08,10.74,0,0,0,37,24,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-09,4.92,0,0,0,36,24,16.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-10,9.84,0,0,0,40,28,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-11,7.16,0,0,0,40,27,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-12,11.41,0,0,0,42,30,25.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-13,9.4,0.09,0,0,44,32,19,1,,,,1,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-14,7.61,0.11,0,0,51,42,18.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-15,10.51,0.15,0,0,52,47,36.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-16,18.12,1.16,0,0,47,37,36.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-17,18.34,0,0,0,49,38,45,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-18,21.03,0,0,0,41,28,51,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-19,8.5,0,0,0,41,24,21,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-20,6.71,0.28,0,0,52,30,25.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-21,19.01,1.73,0,0,57,51,42.9,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-22,20.8,0.02,0,0,51,40,42.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-23,9.62,0.01,0,0,44,36,34,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-24,10.07,0.07,0,0,44,35,29.1,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-25,13.42,0,0,0,43,32,29.1,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-26,10.07,0,0,0,44,32,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-27,8.72,0,0,0,44,37,21.9,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-28,13.65,0.98,0,0,55,43,38,1,1,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-29,15.43,0,0,0,54,39,38.9,1,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-30,5.37,0,0,0,39,32,23,,,,,,,,,,,,,,,,
USW00094789,"JFK INTERNATIONAL AIRPORT, NY US",2018-12-31,9.17,1.23,0,0,49,30,28,1,1,,,,,,,,,,,,,,
